Filename,start_date,end_date,mid_date,POINT_1_VELOCITY,POINT_2_VELOCITY,POINT_3_VELOCITY,POINT_4_VELOCITY,POINT_5_VELOCITY,POINT_6_VELOCITY,POINT_7_VELOCITY
2018-02-25_2018-03-03_S1B_S1A.tif,2018-02-25,2018-03-03,2018/02/28,,,4754.0,3472.0,2945.0,1624.0,797.0
2020-02-12_2020-02-18_S1B_S1A.tif,2020-02-12,2020-02-18,2020/02/15,,,,,2862.0,1757.0,964.0
2018-09-17_2018-09-29_S1B_S1B.tif,2018-09-17,2018-09-29,2018/09/23,8854.0,,,,2972.0,1643.0,904.0
2018-09-08_2018-09-20_S1A_S1A_T2.tif,2018-09-08,2018-09-20,2018/09/14,,,,,,,
2019-03-07_2019-03-19_S1A_S1A_T2.tif,2019-03-07,2019-03-19,2019/03/13,,,,,,,
2019-06-25_2019-07-01_S1B_S1A.tif,2019-06-25,2019-07-01,2019/06/28,,,,,,,
2020-05-06_2020-05-12_S1B_S1A.tif,2020-05-06,2020-05-12,2020/05/09,7785.0,,,,,1635.0,
2021-04-28_2021-05-10_S1A_S1A.tif,2021-04-28,2021-05-10,2021/05/04,10084.0,,,,,1717.0,
2022-07-13_2022-07-25_S1A_S1A.tif,2022-07-13,2022-07-25,2022/07/19,,,,,,1815.0,
2018-03-04_2018-03-10_S1B_S1A.tif,2018-03-04,2018-03-10,2018/03/07,,,,,,,
2022-03-27_2022-04-08_S1A_S1A_T2.tif,2022-03-27,2022-04-08,2022/04/02,,,,,,,
2020-09-27_2020-10-03_S1B_S1A_T2.tif,2020-09-27,2020-10-03,2020/09/30,,,,,,,
2018-10-02_2018-10-14_S1A_S1A.tif,2018-10-02,2018-10-14,2018/10/08,,,,,2838.0,1593.0,869.0
2020-07-01_2020-07-13_S1B_S1B_T2.tif,2020-07-01,2020-07-13,2020/07/07,,,5924.0,3897.0,3244.0,1777.0,828.0
2019-02-13_2019-02-25_S1B_S1B.tif,2019-02-13,2019-02-25,2019/02/19,,,,3212.0,,1493.0,745.0
2020-10-09_2020-10-15_S1B_S1A_T2.tif,2020-10-09,2020-10-15,2020/10/12,,,,,,,
2021-05-21_2021-06-02_S1B_S1B_T2.tif,2021-05-21,2021-06-02,2021/05/27,,,,,,1765.0,
